Motivo da viagem,Acompanhantes por faixa etária,Atrativos visitados,Data de chegada,Data de partida,Cidade e estado de origem,Grau de escolaridade,Ocupação profissional,Renda familiar,Gasto médio diário em Olímpia,Perfil_Latente_Gerador
Eventos,Casal,Parques aquáticos,2023-01-26,2023-02-02,São José do Rio Preto - SP,Superior Completo,Servidor Público,3 a 6 salários mínimos,598.08,Familia de parques aquaticos
Lazer,Família com crianças,Hoteis,2023-07-04,2023-07-05,Ribeirão Preto - SP,Superior Completo,CLT,Até 3 salários mínimos,797.47,Turista Corporativo
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2023-08-18,2023-08-26,Curitiba - PR,Ensino Médio,Empresário/Profissional Liberal,Mais de 10 salários mínimos,105.08,Turista econômico
Visitar familiares,Sozinho,Conhecer pontos turísticos principais,2023-01-26,2023-02-02,São José do Rio Preto - SP,Ensino Médio,Assalariado,Até 3 salários mínimos,161.62,Turista econômico
Negócios,Sozinho,Hoteis,2023-09-18,2023-09-22,São Paulo - SP,Ensino Médio,CLT,Até 3 salários mínimos,247.18,Turista Corporativo
Lazer,Casal,"Restaurantes, parques, saídas à noite",2023-04-03,2023-04-05,São Paulo - SP,Ensino Médio,Empresário/Profissional Liberal,3 a 6 salários mínimos,417.22,Casal de fim de semana
Visitar familiares,Família com crianças,Participar de eventos da cidade,2023-07-15,2023-07-24,Ribeirão Preto - SP,Ensino Médio,Servidor Público,Mais de 10 salários mínimos,163.87,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2023-01-09,2023-01-16,São Paulo - SP,Superior Completo,Assalariado,6 a 10 salários mínimos,702.11,Familia de parques aquaticos
Saúde/Bem-estar,Sozinho,Parques aquáticos,2023-06-13,2023-06-16,São Paulo - SP,Ensino Médio,Aposentado,Até 3 salários mínimos,123.63,Turista Corporativo
Lazer,Casal,Parques aquáticos,2023-12-29,2024-01-03,Goiânia - GO,Superior Completo,Aposentado,Até 3 salários mínimos,796.89,Familia de parques aquaticos
Lazer,Casal,Parques aquáticos,2023-07-15,2023-07-19,Curitiba - PR,Pós-graduação,CLT,Mais de 10 salários mínimos,1384.27,Familia de parques aquaticos
Visitar familiares,Grupo de amigos,Hoteis,2023-12-26,2023-12-31,São Paulo - SP,Pós-graduação,Empresário/Profissional Liberal,Mais de 10 salários mínimos,839.71,Turista fiel premium
Lazer,Casal,"Restaurantes, parques, saídas à noite",2023-10-31,2023-11-02,Ribeirão Preto - SP,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,749.33,Casal de fim de semana
Lazer,Grupo de amigos,Conhecer pontos turísticos principais,2023-01-05,2023-01-10,Ribeirão Preto - SP,Superior Incompleto,Aposentado,3 a 6 salários mínimos,432.77,Familia de parques aquaticos
Lazer,Grupo de amigos,"Restaurantes, parques, saídas à noite",2023-06-30,2023-07-02,São Paulo - SP,Superior Completo,Estudante,6 a 10 salários mínimos,691.82,Casal de fim de semana
Eventos,Sozinho,"Restaurantes, parques, saídas à noite",2023-08-18,2023-08-24,Campinas - SP,Pós-graduação,Empresário/Profissional Liberal,3 a 6 salários mínimos,386.2,Turista de Evento
Lazer,Casal,Hoteis,2023-04-20,2023-04-23,São Paulo - SP,Superior Incompleto,Assalariado,6 a 10 salários mínimos,684.29,Casal de fim de semana
Eventos,Família com crianças,Conhecer pontos turísticos principais,2023-12-29,2024-01-01,Belo Horizonte - MG,Pós-graduação,CLT,Mais de 10 salários mínimos,1427.05,Turista fiel premium
Lazer,Sozinho,Parques aquáticos,2023-12-25,2023-12-31,Ribeirão Preto - SP,Superior Incompleto,Estudante,6 a 10 salários mínimos,610.25,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2023-07-28,2023-08-05,Goiânia - GO,Ensino Médio,Servidor Público,Até 3 salários mínimos,170.95,Turista econômico
Lazer,Sozinho,Parques aquáticos,2023-01-11,2023-01-15,São Paulo - SP,Superior Completo,Estudante,3 a 6 salários mínimos,558.84,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-11-07,2023-11-11,Belo Horizonte - MG,Superior Completo,CLT,6 a 10 salários mínimos,664.05,Familia de parques aquaticos
Visitar familiares,Família com crianças,Hoteis,2023-01-05,2023-01-14,Campinas - SP,Ensino Médio,Aposentado,6 a 10 salários mínimos,166.62,Turista econômico
Negócios,Grupo de amigos,Hoteis,2023-06-02,2023-06-07,Campinas - SP,Pós-graduação,Estudante,Mais de 10 salários mínimos,1609.51,Turista fiel premium
Negócios,Família com crianças,Parques aquáticos,2023-06-02,2023-06-03,Curitiba - PR,Superior Incompleto,CLT,Até 3 salários mínimos,205.5,Turista Corporativo
Negócios,Sozinho,Parques aquáticos,2023-04-24,2023-04-27,São Paulo - SP,Superior Completo,Estudante,Até 3 salários mínimos,248.51,Turista Corporativo
Lazer,Grupo de amigos,Parques aquáticos,2023-07-05,2023-07-10,Goiânia - GO,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,687.34,Familia de parques aquaticos
Visitar familiares,Casal,Hoteis,2023-12-29,2023-12-31,São Paulo - SP,Pós-graduação,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1024.08,Turista fiel premium
Visitar familiares,Casal,Conhecer pontos turísticos principais,2023-12-14,2023-12-20,Ribeirão Preto - SP,Superior Completo,Assalariado,6 a 10 salários mínimos,697.04,Turista econômico
Negócios,Família com crianças,Hoteis,2024-01-01,2024-01-04,São Paulo - SP,Pós-graduação,Empresário/Profissional Liberal,6 a 10 salários mínimos,809.81,Turista fiel premium
Lazer,Casal,"Restaurantes, parques, saídas à noite",2023-12-13,2023-12-17,São Paulo - SP,Superior Completo,Aposentado,6 a 10 salários mínimos,700.82,Casal de fim de semana
Lazer,Casal,"Restaurantes, parques, saídas à noite",2023-09-06,2023-09-07,São Paulo - SP,Superior Incompleto,Empresário/Profissional Liberal,Até 3 salários mínimos,252.14,Casal de fim de semana
Lazer,Família com crianças,Parques aquáticos,2023-01-12,2023-01-17,São Paulo - SP,Superior Incompleto,Assalariado,Até 3 salários mínimos,354.62,Familia de parques aquaticos
Lazer,Sozinho,"Restaurantes, parques, saídas à noite",2023-12-29,2023-12-31,Curitiba - PR,Superior Completo,Aposentado,Até 3 salários mínimos,766.78,Casal de fim de semana
Lazer,Família com crianças,Parques aquáticos,2023-01-18,2023-01-25,São José do Rio Preto - SP,Superior Completo,CLT,6 a 10 salários mínimos,566.44,Familia de parques aquaticos
Eventos,Casal,Participar de eventos da cidade,2023-01-14,2023-01-19,Campinas - SP,Ensino Médio,CLT,3 a 6 salários mínimos,387.84,Turista de Evento
Lazer,Família com crianças,Parques aquáticos,2023-07-29,2023-08-03,São José do Rio Preto - SP,Superior Completo,Estudante,6 a 10 salários mínimos,793.15,Familia de parques aquaticos
Visitar familiares,Grupo de amigos,Conhecer pontos turísticos principais,2023-09-17,2023-09-23,São Paulo - SP,Ensino Médio,Estudante,Até 3 salários mínimos,106.44,Turista econômico
Lazer,Família com crianças,"Restaurantes, parques, saídas à noite",2023-04-21,2023-04-24,Ribeirão Preto - SP,Superior Completo,Servidor Público,3 a 6 salários mínimos,761.61,Casal de fim de semana
Lazer,Família com crianças,Hoteis,2023-06-20,2023-06-27,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,Mais de 10 salários mínimos,788.16,Familia de parques aquaticos
Lazer,Família com crianças,Conhecer pontos turísticos principais,2023-07-21,2023-07-29,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,483.99,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2023-10-15,2023-10-22,Belo Horizonte - MG,Superior Incompleto,CLT,6 a 10 salários mínimos,737.89,Familia de parques aquaticos
Lazer,Família com crianças,"Restaurantes, parques, saídas à noite",2023-07-19,2023-07-25,Goiânia - GO,Superior Completo,Estudante,6 a 10 salários mínimos,628.07,Familia de parques aquaticos
Visitar familiares,Família com crianças,Hoteis,2023-12-25,2023-12-27,São Paulo - SP,Ensino Médio,Empresário/Profissional Liberal,Mais de 10 salários mínimos,980.36,Turista fiel premium
Lazer,Casal,Parques aquáticos,2023-10-31,2023-11-03,Belo Horizonte - MG,Ensino Médio,Aposentado,6 a 10 salários mínimos,497.92,Casal de fim de semana
Lazer,Família com crianças,Parques aquáticos,2023-07-02,2023-07-06,Curitiba - PR,Pós-graduação,Aposentado,6 a 10 salários mínimos,601.67,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2023-12-23,2023-12-26,São Paulo - SP,Superior Incompleto,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1233.27,Turista fiel premium
Lazer,Sozinho,Participar de eventos da cidade,2023-03-12,2023-03-18,São Paulo - SP,Superior Incompleto,Empresário/Profissional Liberal,Mais de 10 salários mínimos,118.64,Familia de parques aquaticos
Visitar familiares,Família com crianças,Hoteis,2023-10-13,2023-10-16,São Paulo - SP,Superior Incompleto,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1326.13,Turista fiel premium
Lazer,Família com crianças,Parques aquáticos,2023-01-12,2023-01-18,São José do Rio Preto - SP,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,568.03,Familia de parques aquaticos
Lazer,Casal,"Restaurantes, parques, saídas à noite",2023-07-14,2023-07-18,Goiânia - GO,Pós-graduação,Assalariado,6 a 10 salários mínimos,462.5,Casal de fim de semana
Lazer,Família com crianças,Parques aquáticos,2023-10-11,2023-10-18,Belo Horizonte - MG,Pós-graduação,CLT,3 a 6 salários mínimos,285.36,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-01-18,2023-01-25,Campinas - SP,Pós-graduação,CLT,6 a 10 salários mínimos,566.37,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-07-30,2023-08-06,São Paulo - SP,Pós-graduação,Aposentado,6 a 10 salários mínimos,1130.38,Familia de parques aquaticos
Eventos,Casal,Parques aquáticos,2023-08-18,2023-08-23,São José do Rio Preto - SP,Superior Incompleto,Assalariado,Até 3 salários mínimos,348.05,Turista de Evento
Visitar familiares,Casal,Hoteis,2023-10-10,2023-10-13,Curitiba - PR,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,826.88,Turista fiel premium
Lazer,Família com crianças,Conhecer pontos turísticos principais,2023-03-05,2023-03-11,Goiânia - GO,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,1793.3,Familia de parques aquaticos
Negócios,Grupo de amigos,Parques aquáticos,2023-07-18,2023-07-23,Curitiba - PR,Pós-graduação,Servidor Público,6 a 10 salários mínimos,1037.62,Familia de parques aquaticos
Negócios,Família com crianças,"Restaurantes, parques, saídas à noite",2023-01-25,2023-01-31,Belo Horizonte - MG,Pós-graduação,Estudante,6 a 10 salários mínimos,499.42,Familia de parques aquaticos
Visitar familiares,Família com crianças,"Restaurantes, parques, saídas à noite",2023-12-16,2023-12-24,São Paulo - SP,Pós-graduação,Servidor Público,3 a 6 salários mínimos,391.19,Turista econômico
Eventos,Sozinho,Participar de eventos da cidade,2023-08-21,2023-08-26,Goiânia - GO,Superior Incompleto,Servidor Público,Mais de 10 salários mínimos,165.5,Turista de Evento
Lazer,Família com crianças,Participar de eventos da cidade,2023-08-20,2023-08-27,Curitiba - PR,Superior Incompleto,CLT,3 a 6 salários mínimos,267.3,Turista de Evento
Negócios,Sozinho,Hoteis,2023-05-19,2023-05-20,Ribeirão Preto - SP,Ensino Médio,CLT,Até 3 salários mínimos,223.16,Turista Corporativo
Lazer,Grupo de amigos,Conhecer pontos turísticos principais,2023-07-28,2023-08-04,São Paulo - SP,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,773.7,Familia de parques aquaticos
Lazer,Grupo de amigos,"Restaurantes, parques, saídas à noite",2023-12-25,2023-12-30,Goiânia - GO,Pós-graduação,Servidor Público,Até 3 salários mínimos,787.01,Familia de parques aquaticos
Lazer,Sozinho,Parques aquáticos,2023-12-30,2024-01-05,Ribeirão Preto - SP,Superior Completo,Estudante,3 a 6 salários mínimos,612.57,Familia de parques aquaticos
Eventos,Sozinho,Participar de eventos da cidade,2023-08-19,2023-08-25,Campinas - SP,Pós-graduação,Empresário/Profissional Liberal,3 a 6 salários mínimos,291.01,Turista de Evento
Lazer,Casal,"Restaurantes, parques, saídas à noite",2023-11-15,2023-11-18,Curitiba - PR,Superior Completo,Estudante,6 a 10 salários mínimos,783.18,Casal de fim de semana
Lazer,Família com crianças,Participar de eventos da cidade,2023-12-03,2023-12-10,São Paulo - SP,Superior Completo,Servidor Público,6 a 10 salários mínimos,700.15,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-12-21,2023-12-28,Curitiba - PR,Superior Incompleto,Estudante,6 a 10 salários mínimos,724.87,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-07-31,2023-08-07,Goiânia - GO,Pós-graduação,Empresário/Profissional Liberal,6 a 10 salários mínimos,676.78,Familia de parques aquaticos
Visitar familiares,Casal,Conhecer pontos turísticos principais,2023-01-08,2023-01-15,Ribeirão Preto - SP,Superior Completo,Servidor Público,Mais de 10 salários mínimos,1762.95,Turista econômico
Visitar familiares,Casal,Conhecer pontos turísticos principais,2023-01-18,2023-01-25,Ribeirão Preto - SP,Ensino Médio,Estudante,Até 3 salários mínimos,180.34,Turista econômico
Visitar familiares,Casal,Hoteis,2023-12-23,2023-12-28,Campinas - SP,Superior Completo,CLT,6 a 10 salários mínimos,1936.94,Turista fiel premium
Lazer,Casal,Parques aquáticos,2023-07-15,2023-07-21,São Paulo - SP,Ensino Médio,Empresário/Profissional Liberal,Até 3 salários mínimos,109.45,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2023-12-07,2023-12-15,Belo Horizonte - MG,Superior Incompleto,Servidor Público,Até 3 salários mínimos,395.03,Turista econômico
Negócios,Família com crianças,Parques aquáticos,2023-12-31,2024-01-06,São Paulo - SP,Pós-graduação,Estudante,6 a 10 salários mínimos,450.78,Familia de parques aquaticos
Negócios,Sozinho,Participar de eventos da cidade,2023-01-30,2023-01-31,Curitiba - PR,Pós-graduação,Assalariado,Até 3 salários mínimos,127.05,Turista Corporativo
Lazer,Família com crianças,Parques aquáticos,2023-07-27,2023-08-02,São Paulo - SP,Superior Incompleto,Estudante,6 a 10 salários mínimos,692.93,Familia de parques aquaticos
Lazer,Casal,"Restaurantes, parques, saídas à noite",2023-12-30,2024-01-03,São Paulo - SP,Superior Completo,CLT,Até 3 salários mínimos,681.6,Casal de fim de semana
Visitar familiares,Sozinho,Hoteis,2023-10-06,2023-10-08,São José do Rio Preto - SP,Superior Completo,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1430.51,Turista fiel premium
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2023-07-31,2023-08-07,São Paulo - SP,Superior Incompleto,Estudante,Até 3 salários mínimos,191.43,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2023-07-17,2023-07-24,São Paulo - SP,Ensino Médio,CLT,6 a 10 salários mínimos,545.93,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2023-01-14,2023-01-22,São Paulo - SP,Ensino Médio,Assalariado,Até 3 salários mínimos,166.85,Turista econômico
Lazer,Grupo de amigos,"Restaurantes, parques, saídas à noite",2023-11-13,2023-11-15,São Paulo - SP,Superior Incompleto,Estudante,6 a 10 salários mínimos,697.62,Casal de fim de semana
Saúde/Bem-estar,Sozinho,Conhecer pontos turísticos principais,2023-01-14,2023-01-20,São Paulo - SP,Ensino Médio,Estudante,3 a 6 salários mínimos,107.56,Turista econômico
Visitar familiares,Grupo de amigos,Hoteis,2023-12-25,2023-12-27,Curitiba - PR,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,802.49,Turista fiel premium
Lazer,Família com crianças,Parques aquáticos,2023-01-17,2023-01-21,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,612.35,Familia de parques aquaticos
Visitar familiares,Grupo de amigos,Conhecer pontos turísticos principais,2023-07-29,2023-08-07,São Paulo - SP,Ensino Médio,Estudante,Até 3 salários mínimos,240.49,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2023-01-28,2023-02-02,São José do Rio Preto - SP,Pós-graduação,Servidor Público,6 a 10 salários mínimos,1986.81,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-10-31,2023-11-01,São Paulo - SP,Superior Incompleto,Empresário/Profissional Liberal,Mais de 10 salários mínimos,754.26,Casal de fim de semana
Lazer,Família com crianças,Parques aquáticos,2023-02-01,2023-02-07,São José do Rio Preto - SP,Ensino Médio,Aposentado,6 a 10 salários mínimos,318.91,Familia de parques aquaticos
Lazer,Casal,Parques aquáticos,2023-01-11,2023-01-16,Campinas - SP,Superior Completo,Assalariado,6 a 10 salários mínimos,557.2,Familia de parques aquaticos
