Motivo da viagem,Acompanhantes por faixa etária,Atrativos visitados,Data de chegada,Data de partida,Cidade e estado de origem,Grau de escolaridade,Ocupação profissional,Renda familiar,Gasto médio diário em Olímpia,Perfil_Latente_Gerador
Lazer,Casal,"Restaurantes, parques, saídas à noite",2026-01-01,2026-01-03,Curitiba - PR,Superior Incompleto,Assalariado,Mais de 10 salários mínimos,259.15,Casal de fim de semana
Saúde/Bem-estar,Família com crianças,Hoteis,2025-01-05,2025-01-11,São Paulo - SP,Superior Incompleto,Estudante,6 a 10 salários mínimos,664.05,Familia de parques aquaticos
Visitar familiares,Família com crianças,Hoteis,2025-02-08,2025-02-16,Goiânia - GO,Superior Completo,Empresário/Profissional Liberal,Até 3 salários mínimos,209.31,Turista econômico
Negócios,Casal,"Restaurantes, parques, saídas à noite",2025-08-15,2025-08-18,São Paulo - SP,Superior Completo,Estudante,6 a 10 salários mínimos,491.03,Casal de fim de semana
Visitar familiares,Família com crianças,Parques aquáticos,2025-11-19,2025-11-26,São Paulo - SP,Ensino Médio,Empresário/Profissional Liberal,Até 3 salários mínimos,227.33,Turista econômico
Lazer,Sozinho,"Restaurantes, parques, saídas à noite",2025-04-06,2025-04-10,São Paulo - SP,Superior Incompleto,Empresário/Profissional Liberal,Mais de 10 salários mínimos,477.28,Casal de fim de semana
Lazer,Casal,"Restaurantes, parques, saídas à noite",2025-04-05,2025-04-08,Goiânia - GO,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,553.27,Casal de fim de semana
Visitar familiares,Família com crianças,Hoteis,2025-10-13,2025-10-18,Ribeirão Preto - SP,Ensino Médio,Servidor Público,6 a 10 salários mínimos,956.25,Turista fiel premium
Lazer,Casal,"Restaurantes, parques, saídas à noite",2025-05-09,2025-05-13,São José do Rio Preto - SP,Superior Completo,Empresário/Profissional Liberal,Mais de 10 salários mínimos,740.39,Casal de fim de semana
Negócios,Sozinho,Hoteis,2025-04-07,2025-04-10,Goiânia - GO,Ensino Médio,Servidor Público,Mais de 10 salários mínimos,223.15,Turista Corporativo
Lazer,Família com crianças,Participar de eventos da cidade,2025-12-18,2025-12-22,São Paulo - SP,Ensino Médio,Aposentado,6 a 10 salários mínimos,735.1,Familia de parques aquaticos
Lazer,Sozinho,"Restaurantes, parques, saídas à noite",2025-11-02,2025-11-03,Belo Horizonte - MG,Superior Completo,Estudante,6 a 10 salários mínimos,760.54,Casal de fim de semana
Lazer,Sozinho,Hoteis,2025-06-04,2025-06-08,Campinas - SP,Pós-graduação,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1898.3,Turista fiel premium
Eventos,Família com crianças,Participar de eventos da cidade,2025-10-10,2025-10-16,São Paulo - SP,Superior Completo,Servidor Público,6 a 10 salários mínimos,669.11,Familia de parques aquaticos
Lazer,Casal,Parques aquáticos,2025-07-01,2025-07-06,Belo Horizonte - MG,Superior Incompleto,Estudante,6 a 10 salários mínimos,701.77,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-12-12,2025-12-17,São José do Rio Preto - SP,Superior Completo,Servidor Público,Mais de 10 salários mínimos,760.53,Familia de parques aquaticos
Visitar familiares,Família com crianças,Hoteis,2025-07-19,2025-07-22,São Paulo - SP,Pós-graduação,Aposentado,Até 3 salários mínimos,1399.18,Turista fiel premium
Lazer,Família com crianças,Parques aquáticos,2025-12-26,2025-12-30,São Paulo - SP,Ensino Médio,Empresário/Profissional Liberal,6 a 10 salários mínimos,779.82,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-12-29,2026-01-03,Campinas - SP,Superior Completo,Assalariado,6 a 10 salários mínimos,578.5,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-01-31,2025-02-06,Ribeirão Preto - SP,Pós-graduação,Empresário/Profissional Liberal,Mais de 10 salários mínimos,651.32,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-07-12,2025-07-18,São Paulo - SP,Ensino Médio,Empresário/Profissional Liberal,Até 3 salários mínimos,206.2,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2025-12-07,2025-12-12,Goiânia - GO,Superior Completo,Aposentado,6 a 10 salários mínimos,572.57,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-12-23,2025-12-29,São Paulo - SP,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,1122.52,Turista econômico
Negócios,Sozinho,Hoteis,2025-01-29,2025-02-01,Goiânia - GO,Superior Incompleto,Empresário/Profissional Liberal,Até 3 salários mínimos,142.0,Turista Corporativo
Lazer,Família com crianças,Parques aquáticos,2025-07-18,2025-07-24,Campinas - SP,Superior Completo,Estudante,6 a 10 salários mínimos,192.94,Familia de parques aquaticos
Lazer,Família com crianças,"Restaurantes, parques, saídas à noite",2025-12-30,2026-01-04,São José do Rio Preto - SP,Ensino Médio,Aposentado,6 a 10 salários mínimos,536.32,Familia de parques aquaticos
Lazer,Casal,Parques aquáticos,2025-07-23,2025-07-27,Belo Horizonte - MG,Superior Incompleto,CLT,3 a 6 salários mínimos,429.25,Familia de parques aquaticos
Visitar familiares,Grupo de amigos,Parques aquáticos,2025-07-12,2025-07-18,Curitiba - PR,Superior Completo,Empresário/Profissional Liberal,Mais de 10 salários mínimos,762.92,Familia de parques aquaticos
Lazer,Sozinho,Parques aquáticos,2025-01-14,2025-01-21,São Paulo - SP,Superior Incompleto,CLT,3 a 6 salários mínimos,517.38,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-07-18,2025-07-24,Curitiba - PR,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,892.06,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2025-04-05,2025-04-11,São José do Rio Preto - SP,Superior Completo,Servidor Público,Mais de 10 salários mínimos,742.83,Familia de parques aquaticos
Visitar familiares,Sozinho,Participar de eventos da cidade,2025-08-18,2025-08-24,Ribeirão Preto - SP,Superior Incompleto,Servidor Público,3 a 6 salários mínimos,322.52,Turista de Evento
Lazer,Família com crianças,Parques aquáticos,2025-01-10,2025-01-17,São José do Rio Preto - SP,Pós-graduação,Estudante,6 a 10 salários mínimos,776.62,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-01-04,2025-01-12,São Paulo - SP,Superior Incompleto,Empresário/Profissional Liberal,Até 3 salários mínimos,102.62,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2025-12-08,2025-12-14,São Paulo - SP,Superior Completo,Assalariado,6 a 10 salários mínimos,782.37,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-01-01,2025-01-05,São Paulo - SP,Superior Completo,Servidor Público,6 a 10 salários mínimos,592.49,Familia de parques aquaticos
Visitar familiares,Família com crianças,Parques aquáticos,2025-02-15,2025-02-24,Belo Horizonte - MG,Ensino Médio,Empresário/Profissional Liberal,3 a 6 salários mínimos,192.41,Turista econômico
Visitar familiares,Família com crianças,Hoteis,2025-12-02,2025-12-08,Belo Horizonte - MG,Superior Incompleto,Empresário/Profissional Liberal,6 a 10 salários mínimos,211.28,Turista econômico
Visitar familiares,Casal,Hoteis,2025-12-29,2026-01-02,São Paulo - SP,Pós-graduação,Assalariado,3 a 6 salários mínimos,1907.21,Turista fiel premium
Lazer,Casal,Parques aquáticos,2025-01-19,2025-01-24,São Paulo - SP,Ensino Médio,Empresário/Profissional Liberal,Até 3 salários mínimos,354.0,Familia de parques aquaticos
Visitar familiares,Grupo de amigos,Conhecer pontos turísticos principais,2025-01-14,2025-01-21,São Paulo - SP,Superior Incompleto,Estudante,Até 3 salários mínimos,148.23,Turista econômico
Negócios,Sozinho,Conhecer pontos turísticos principais,2025-06-30,2025-07-01,Campinas - SP,Ensino Médio,Estudante,Até 3 salários mínimos,132.69,Turista Corporativo
Visitar familiares,Sozinho,Participar de eventos da cidade,2025-08-19,2025-08-26,Belo Horizonte - MG,Superior Completo,Servidor Público,3 a 6 salários mínimos,413.66,Turista de Evento
Lazer,Família com crianças,"Restaurantes, parques, saídas à noite",2025-12-04,2025-12-08,Belo Horizonte - MG,Ensino Médio,Assalariado,6 a 10 salários mínimos,615.64,Familia de parques aquaticos
Visitar familiares,Família com crianças,Parques aquáticos,2025-08-01,2025-08-06,São Paulo - SP,Superior Completo,CLT,Até 3 salários mínimos,560.24,Familia de parques aquaticos
Saúde/Bem-estar,Casal,Hoteis,2025-06-03,2025-06-08,Belo Horizonte - MG,Superior Incompleto,Empresário/Profissional Liberal,3 a 6 salários mínimos,443.98,Turista fiel premium
Lazer,Sozinho,Hoteis,2025-12-30,2026-01-03,São Paulo - SP,Superior Incompleto,Assalariado,6 a 10 salários mínimos,1466.0,Turista fiel premium
Negócios,Sozinho,Hoteis,2025-08-27,2025-08-30,São Paulo - SP,Ensino Médio,Servidor Público,6 a 10 salários mínimos,232.54,Turista Corporativo
Lazer,Casal,Hoteis,2025-07-14,2025-07-18,São Paulo - SP,Ensino Médio,CLT,Até 3 salários mínimos,194.67,Familia de parques aquaticos
Visitar familiares,Grupo de amigos,Hoteis,2025-09-18,2025-09-22,Curitiba - PR,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,1308.39,Turista fiel premium
Lazer,Sozinho,Participar de eventos da cidade,2025-12-20,2025-12-26,São Paulo - SP,Ensino Médio,Servidor Público,3 a 6 salários mínimos,675.76,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-01-02,2025-01-08,Goiânia - GO,Ensino Médio,CLT,Mais de 10 salários mínimos,1432.34,Turista econômico
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-01-08,2025-01-15,São Paulo - SP,Superior Incompleto,Servidor Público,Até 3 salários mínimos,137.62,Turista econômico
Lazer,Família com crianças,Conhecer pontos turísticos principais,2025-01-06,2025-01-11,São José do Rio Preto - SP,Ensino Médio,Servidor Público,Mais de 10 salários mínimos,792.95,Familia de parques aquaticos
Negócios,Sozinho,Hoteis,2025-06-17,2025-06-18,Ribeirão Preto - SP,Ensino Médio,CLT,Até 3 salários mínimos,119.29,Turista Corporativo
Eventos,Sozinho,Participar de eventos da cidade,2025-08-20,2025-08-25,São Paulo - SP,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,1907.21,Turista de Evento
Lazer,Casal,"Restaurantes, parques, saídas à noite",2025-09-11,2025-09-14,São José do Rio Preto - SP,Superior Completo,CLT,6 a 10 salários mínimos,676.76,Casal de fim de semana
Negócios,Sozinho,Hoteis,2025-04-04,2025-04-07,São Paulo - SP,Pós-graduação,Assalariado,Mais de 10 salários mínimos,216.43,Turista Corporativo
Lazer,Família com crianças,Parques aquáticos,2025-12-30,2026-01-05,São Paulo - SP,Pós-graduação,Estudante,6 a 10 salários mínimos,528.84,Familia de parques aquaticos
Eventos,Família com crianças,Parques aquáticos,2025-07-08,2025-07-12,Campinas - SP,Superior Completo,Aposentado,Até 3 salários mínimos,133.38,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-12-28,2026-01-06,São Paulo - SP,Superior Completo,CLT,Até 3 salários mínimos,193.57,Turista econômico
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-07-27,2025-08-03,São José do Rio Preto - SP,Ensino Médio,Estudante,6 a 10 salários mínimos,118.88,Turista econômico
Saúde/Bem-estar,Casal,"Restaurantes, parques, saídas à noite",2025-10-12,2025-10-15,Campinas - SP,Pós-graduação,Servidor Público,Até 3 salários mínimos,1880.05,Turista fiel premium
Negócios,Casal,Hoteis,2025-04-07,2025-04-11,São Paulo - SP,Pós-graduação,Empresário/Profissional Liberal,Até 3 salários mínimos,236.11,Turista Corporativo
Negócios,Grupo de amigos,Hoteis,2025-07-09,2025-07-13,São Paulo - SP,Superior Incompleto,Servidor Público,Mais de 10 salários mínimos,175.92,Turista Corporativo
Lazer,Família com crianças,Parques aquáticos,2025-01-30,2025-02-05,Goiânia - GO,Superior Completo,Empresário/Profissional Liberal,Mais de 10 salários mínimos,799.45,Familia de parques aquaticos
Lazer,Grupo de amigos,Parques aquáticos,2025-07-08,2025-07-14,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,646.41,Familia de parques aquaticos
Lazer,Família com crianças,Conhecer pontos turísticos principais,2025-07-26,2025-08-02,Campinas - SP,Ensino Médio,Estudante,6 a 10 salários mínimos,793.9,Familia de parques aquaticos
Lazer,Casal,"Restaurantes, parques, saídas à noite",2025-11-01,2025-11-05,Belo Horizonte - MG,Superior Completo,Estudante,Até 3 salários mínimos,683.13,Casal de fim de semana
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-01-10,2025-01-16,Belo Horizonte - MG,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,835.26,Turista econômico
Negócios,Sozinho,Hoteis,2025-12-28,2026-01-01,São Paulo - SP,Ensino Médio,Empresário/Profissional Liberal,Até 3 salários mínimos,156.07,Turista Corporativo
Lazer,Família com crianças,Parques aquáticos,2025-11-14,2025-11-19,Goiânia - GO,Superior Incompleto,Assalariado,6 a 10 salários mínimos,702.26,Familia de parques aquaticos
Lazer,Família com crianças,Conhecer pontos turísticos principais,2025-12-07,2025-12-11,Campinas - SP,Superior Completo,Empresário/Profissional Liberal,Até 3 salários mínimos,565.97,Familia de parques aquaticos
Negócios,Casal,Hoteis,2025-09-24,2025-09-28,São José do Rio Preto - SP,Ensino Médio,Aposentado,Até 3 salários mínimos,247.47,Turista Corporativo
Eventos,Sozinho,"Restaurantes, parques, saídas à noite",2025-12-31,2026-01-02,São Paulo - SP,Ensino Médio,Estudante,6 a 10 salários mínimos,558.26,Casal de fim de semana
Eventos,Família com crianças,Parques aquáticos,2025-12-01,2025-12-07,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,Mais de 10 salários mínimos,554.6,Familia de parques aquaticos
Visitar familiares,Casal,Hoteis,2025-11-06,2025-11-08,Ribeirão Preto - SP,Pós-graduação,Empresário/Profissional Liberal,6 a 10 salários mínimos,1471.03,Turista fiel premium
Negócios,Casal,Hoteis,2025-07-17,2025-07-18,Belo Horizonte - MG,Superior Incompleto,CLT,6 a 10 salários mínimos,141.1,Turista Corporativo
Lazer,Família com crianças,Parques aquáticos,2025-01-12,2025-01-17,Belo Horizonte - MG,Superior Incompleto,Estudante,6 a 10 salários mínimos,716.41,Familia de parques aquaticos
Negócios,Sozinho,Hoteis,2025-04-16,2025-04-17,São José do Rio Preto - SP,Ensino Médio,Estudante,Até 3 salários mínimos,128.69,Turista Corporativo
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-12-08,2025-12-16,Goiânia - GO,Pós-graduação,Servidor Público,6 a 10 salários mínimos,113.9,Turista econômico
Visitar familiares,Casal,Hoteis,2025-06-03,2025-06-07,São Paulo - SP,Pós-graduação,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1110.15,Turista fiel premium
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-12-18,2025-12-24,Ribeirão Preto - SP,Ensino Médio,Assalariado,3 a 6 salários mínimos,229.8,Turista econômico
Lazer,Sozinho,Hoteis,2025-01-15,2025-01-19,Curitiba - PR,Superior Completo,Servidor Público,6 a 10 salários mínimos,722.41,Familia de parques aquaticos
Negócios,Grupo de amigos,Hoteis,2025-10-20,2025-10-23,São Paulo - SP,Ensino Médio,Aposentado,Até 3 salários mínimos,230.23,Turista Corporativo
Lazer,Grupo de amigos,Parques aquáticos,2025-12-18,2025-12-24,Goiânia - GO,Superior Completo,Aposentado,Mais de 10 salários mínimos,1498.15,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-08-04,2025-08-11,Campinas - SP,Ensino Médio,Aposentado,Até 3 salários mínimos,145.8,Turista econômico
Visitar familiares,Casal,Parques aquáticos,2025-12-24,2025-12-29,Ribeirão Preto - SP,Superior Completo,Empresário/Profissional Liberal,Mais de 10 salários mínimos,780.06,Familia de parques aquaticos
Lazer,Sozinho,Parques aquáticos,2025-07-27,2025-08-02,Campinas - SP,Superior Completo,Servidor Público,6 a 10 salários mínimos,614.08,Familia de parques aquaticos
Lazer,Família com crianças,Conhecer pontos turísticos principais,2025-04-06,2025-04-11,Ribeirão Preto - SP,Ensino Médio,Assalariado,Até 3 salários mínimos,220.42,Familia de parques aquaticos
Visitar familiares,Sozinho,Conhecer pontos turísticos principais,2025-07-03,2025-07-12,São Paulo - SP,Superior Completo,Aposentado,3 a 6 salários mínimos,120.89,Turista econômico
Eventos,Grupo de amigos,Conhecer pontos turísticos principais,2025-03-24,2025-04-02,São Paulo - SP,Ensino Médio,Servidor Público,Mais de 10 salários mínimos,1562.0,Turista econômico
