Motivo da viagem,Acompanhantes por faixa etária,Atrativos visitados,Data de chegada,Data de partida,Cidade e estado de origem,Grau de escolaridade,Ocupação profissional,Renda familiar,Gasto médio diário em Olímpia,Perfil_Latente_Gerador
Lazer,Família com crianças,Parques aquáticos,2021-12-18,2021-12-25,São Paulo - SP,Superior Incompleto,Assalariado,3 a 6 salários mínimos,1468.74,Familia de parques aquaticos
Lazer,Casal,"Restaurantes, parques, saídas à noite",2021-04-06,2021-04-07,São José do Rio Preto - SP,Superior Completo,Aposentado,6 a 10 salários mínimos,515.86,Casal de fim de semana
Negócios,Família com crianças,Conhecer pontos turísticos principais,2021-01-24,2021-01-28,Goiânia - GO,Superior Completo,Empresário/Profissional Liberal,Mais de 10 salários mínimos,714.02,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2021-01-12,2021-01-19,São Paulo - SP,Superior Completo,CLT,6 a 10 salários mínimos,730.99,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2021-01-30,2021-02-06,São Paulo - SP,Superior Completo,Estudante,6 a 10 salários mínimos,518.67,Familia de parques aquaticos
Negócios,Sozinho,Hoteis,2021-11-25,2021-11-29,São José do Rio Preto - SP,Ensino Médio,CLT,Até 3 salários mínimos,209.92,Turista Corporativo
Visitar familiares,Família com crianças,Parques aquáticos,2021-12-31,2022-01-06,Goiânia - GO,Ensino Médio,Empresário/Profissional Liberal,6 a 10 salários mínimos,161.86,Turista econômico
Lazer,Casal,Parques aquáticos,2021-09-05,2021-09-12,Goiânia - GO,Ensino Médio,Estudante,Até 3 salários mínimos,179.83,Familia de parques aquaticos
Lazer,Grupo de amigos,Participar de eventos da cidade,2021-08-18,2021-08-22,São Paulo - SP,Superior Incompleto,Aposentado,3 a 6 salários mínimos,298.19,Turista de Evento
Eventos,Casal,"Restaurantes, parques, saídas à noite",2021-04-29,2021-04-30,São Paulo - SP,Ensino Médio,CLT,3 a 6 salários mínimos,325.85,Casal de fim de semana
Lazer,Casal,"Restaurantes, parques, saídas à noite",2021-02-18,2021-02-19,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,765.45,Casal de fim de semana
Negócios,Sozinho,Hoteis,2021-01-11,2021-01-13,São Paulo - SP,Ensino Médio,CLT,3 a 6 salários mínimos,212.84,Turista Corporativo
Visitar familiares,Sozinho,Hoteis,2021-10-11,2021-10-13,Belo Horizonte - MG,Pós-graduação,Servidor Público,Até 3 salários mínimos,1969.19,Turista fiel premium
Visitar familiares,Família com crianças,Participar de eventos da cidade,2021-12-26,2021-12-31,São José do Rio Preto - SP,Superior Incompleto,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1463.65,Turista fiel premium
Visitar familiares,Família com crianças,Parques aquáticos,2021-01-26,2021-02-02,São Paulo - SP,Ensino Médio,Servidor Público,Até 3 salários mínimos,147.5,Turista econômico
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2021-07-04,2021-07-10,Belo Horizonte - MG,Superior Completo,Empresário/Profissional Liberal,Até 3 salários mínimos,183.13,Turista econômico
Lazer,Família com crianças,Conhecer pontos turísticos principais,2021-05-05,2021-05-10,São Paulo - SP,Superior Completo,CLT,6 a 10 salários mínimos,509.33,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2021-01-21,2021-01-28,Curitiba - PR,Superior Completo,Servidor Público,3 a 6 salários mínimos,518.44,Familia de parques aquaticos
Visitar familiares,Sozinho,Conhecer pontos turísticos principais,2021-12-21,2021-12-28,São Paulo - SP,Ensino Médio,Aposentado,Até 3 salários mínimos,190.48,Turista econômico
Eventos,Sozinho,Participar de eventos da cidade,2021-08-21,2021-08-27,São José do Rio Preto - SP,Superior Incompleto,Estudante,3 a 6 salários mínimos,328.59,Turista de Evento
Lazer,Casal,Parques aquáticos,2021-04-18,2021-04-25,Goiânia - GO,Superior Completo,Assalariado,Até 3 salários mínimos,740.95,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2021-12-03,2021-12-10,Curitiba - PR,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,1375.08,Familia de parques aquaticos
Lazer,Família com crianças,Hoteis,2021-07-03,2021-07-07,São Paulo - SP,Superior Completo,Assalariado,6 a 10 salários mínimos,680.16,Familia de parques aquaticos
Negócios,Sozinho,Participar de eventos da cidade,2021-05-13,2021-05-15,Campinas - SP,Ensino Médio,Aposentado,Até 3 salários mínimos,177.82,Turista Corporativo
Lazer,Família com crianças,Parques aquáticos,2021-09-05,2021-09-09,Goiânia - GO,Superior Completo,Servidor Público,Até 3 salários mínimos,772.19,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2021-07-23,2021-07-30,Belo Horizonte - MG,Ensino Médio,Assalariado,6 a 10 salários mínimos,555.09,Familia de parques aquaticos
Lazer,Grupo de amigos,Parques aquáticos,2021-07-11,2021-07-18,Ribeirão Preto - SP,Superior Incompleto,CLT,Mais de 10 salários mínimos,1078.23,Familia de parques aquaticos
Lazer,Casal,"Restaurantes, parques, saídas à noite",2021-11-14,2021-11-17,Belo Horizonte - MG,Ensino Médio,CLT,Até 3 salários mínimos,733.06,Casal de fim de semana
Lazer,Família com crianças,Parques aquáticos,2021-12-11,2021-12-18,Ribeirão Preto - SP,Superior Completo,Assalariado,6 a 10 salários mínimos,655.45,Familia de parques aquaticos
Negócios,Sozinho,Parques aquáticos,2021-06-07,2021-06-08,São Paulo - SP,Ensino Médio,Aposentado,Até 3 salários mínimos,204.02,Turista Corporativo
Lazer,Família com crianças,Conhecer pontos turísticos principais,2021-03-30,2021-04-04,São Paulo - SP,Superior Completo,Servidor Público,6 a 10 salários mínimos,499.1,Familia de parques aquaticos
Eventos,Casal,Participar de eventos da cidade,2021-08-21,2021-08-28,São Paulo - SP,Ensino Médio,CLT,3 a 6 salários mínimos,417.98,Turista de Evento
Lazer,Família com crianças,Parques aquáticos,2021-12-25,2022-01-01,Belo Horizonte - MG,Superior Completo,Servidor Público,3 a 6 salários mínimos,489.62,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2021-01-24,2021-01-29,Belo Horizonte - MG,Superior Completo,Aposentado,6 a 10 salários mínimos,799.76,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2021-07-28,2021-08-06,São Paulo - SP,Ensino Médio,Servidor Público,Até 3 salários mínimos,120.89,Turista econômico
Lazer,Família com crianças,Participar de eventos da cidade,2021-07-31,2021-08-04,São Paulo - SP,Ensino Médio,Assalariado,6 a 10 salários mínimos,712.53,Familia de parques aquaticos
Visitar familiares,Família com crianças,Parques aquáticos,2021-12-22,2021-12-29,Campinas - SP,Superior Completo,Assalariado,6 a 10 salários mínimos,652.1,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2021-12-15,2021-12-24,Goiânia - GO,Superior Incompleto,Aposentado,3 a 6 salários mínimos,100.37,Turista econômico
Visitar familiares,Sozinho,Hoteis,2021-12-30,2022-01-04,São José do Rio Preto - SP,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,1794.01,Turista fiel premium
Lazer,Casal,Parques aquáticos,2021-07-04,2021-07-09,Ribeirão Preto - SP,Superior Incompleto,Empresário/Profissional Liberal,Mais de 10 salários mínimos,450.24,Familia de parques aquaticos
Visitar familiares,Grupo de amigos,Hoteis,2021-10-12,2021-10-15,Campinas - SP,Superior Completo,Empresário/Profissional Liberal,3 a 6 salários mínimos,193.84,Turista fiel premium
Lazer,Sozinho,Hoteis,2021-01-05,2021-01-06,São Paulo - SP,Ensino Médio,Empresário/Profissional Liberal,Mais de 10 salários mínimos,222.57,Turista Corporativo
Lazer,Família com crianças,Parques aquáticos,2021-03-12,2021-03-19,São Paulo - SP,Pós-graduação,Estudante,3 a 6 salários mínimos,713.61,Familia de parques aquaticos
Visitar familiares,Casal,Hoteis,2021-12-26,2021-12-31,São José do Rio Preto - SP,Pós-graduação,Aposentado,3 a 6 salários mínimos,904.03,Turista fiel premium
Lazer,Família com crianças,Parques aquáticos,2021-01-20,2021-01-26,São Paulo - SP,Superior Completo,Estudante,6 a 10 salários mínimos,691.67,Familia de parques aquaticos
Visitar familiares,Família com crianças,Hoteis,2021-12-30,2022-01-04,Belo Horizonte - MG,Ensino Médio,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1089.3,Turista fiel premium
Lazer,Família com crianças,Parques aquáticos,2021-07-06,2021-07-13,São Paulo - SP,Ensino Médio,Empresário/Profissional Liberal,Até 3 salários mínimos,1724.44,Familia de parques aquaticos
Eventos,Família com crianças,Conhecer pontos turísticos principais,2021-12-14,2021-12-23,São Paulo - SP,Ensino Médio,Estudante,Até 3 salários mínimos,180.48,Turista econômico
Saúde/Bem-estar,Família com crianças,Conhecer pontos turísticos principais,2021-12-21,2021-12-27,São Paulo - SP,Ensino Médio,Estudante,Mais de 10 salários mínimos,165.62,Turista econômico
Lazer,Casal,Parques aquáticos,2021-01-01,2021-01-06,Goiânia - GO,Superior Completo,Servidor Público,Mais de 10 salários mínimos,507.34,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2021-01-16,2021-01-22,São José do Rio Preto - SP,Superior Completo,Empresário/Profissional Liberal,Até 3 salários mínimos,545.19,Familia de parques aquaticos
Lazer,Casal,Hoteis,2021-01-25,2021-01-29,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,3 a 6 salários mínimos,685.94,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2021-01-19,2021-01-26,Belo Horizonte - MG,Superior Completo,Servidor Público,Mais de 10 salários mínimos,536.89,Familia de parques aquaticos
Lazer,Casal,Parques aquáticos,2021-06-05,2021-06-09,São Paulo - SP,Superior Completo,Aposentado,6 a 10 salários mínimos,753.11,Familia de parques aquaticos
Lazer,Casal,"Restaurantes, parques, saídas à noite",2021-09-08,2021-09-10,Curitiba - PR,Superior Incompleto,Empresário/Profissional Liberal,6 a 10 salários mínimos,641.3,Casal de fim de semana
Lazer,Sozinho,Hoteis,2021-01-01,2021-01-08,São Paulo - SP,Superior Completo,Aposentado,3 a 6 salários mínimos,704.53,Familia de parques aquaticos
Saúde/Bem-estar,Casal,Participar de eventos da cidade,2021-08-21,2021-08-27,Ribeirão Preto - SP,Superior Incompleto,Aposentado,3 a 6 salários mínimos,399.58,Turista de Evento
Lazer,Casal,Participar de eventos da cidade,2021-05-01,2021-05-05,São Paulo - SP,Superior Completo,CLT,6 a 10 salários mínimos,707.37,Casal de fim de semana
Lazer,Família com crianças,Parques aquáticos,2021-01-04,2021-01-10,São Paulo - SP,Superior Incompleto,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1049.16,Familia de parques aquaticos
Negócios,Sozinho,"Restaurantes, parques, saídas à noite",2021-02-16,2021-02-18,Belo Horizonte - MG,Superior Completo,CLT,Até 3 salários mínimos,1275.49,Turista Corporativo
Lazer,Casal,"Restaurantes, parques, saídas à noite",2021-09-06,2021-09-07,Belo Horizonte - MG,Ensino Médio,Empresário/Profissional Liberal,Mais de 10 salários mínimos,224.56,Casal de fim de semana
Visitar familiares,Família com crianças,Hoteis,2021-06-02,2021-06-05,Belo Horizonte - MG,Pós-graduação,Servidor Público,3 a 6 salários mínimos,1332.12,Turista fiel premium
Eventos,Casal,Conhecer pontos turísticos principais,2021-07-16,2021-07-20,São Paulo - SP,Pós-graduação,Aposentado,6 a 10 salários mínimos,599.33,Familia de parques aquaticos
Lazer,Família com crianças,Conhecer pontos turísticos principais,2021-01-18,2021-01-27,Belo Horizonte - MG,Ensino Médio,Estudante,Até 3 salários mínimos,141.97,Turista econômico
Saúde/Bem-estar,Família com crianças,"Restaurantes, parques, saídas à noite",2021-07-16,2021-07-23,São Paulo - SP,Superior Completo,Estudante,6 a 10 salários mínimos,647.98,Familia de parques aquaticos
Negócios,Família com crianças,Parques aquáticos,2021-09-29,2021-10-05,Ribeirão Preto - SP,Ensino Médio,Empresário/Profissional Liberal,Mais de 10 salários mínimos,799.86,Familia de parques aquaticos
Negócios,Casal,Participar de eventos da cidade,2021-12-26,2022-01-04,São José do Rio Preto - SP,Ensino Médio,Assalariado,6 a 10 salários mínimos,225.88,Turista econômico
Negócios,Casal,Hoteis,2021-10-16,2021-10-18,Campinas - SP,Pós-graduação,Empresário/Profissional Liberal,Mais de 10 salários mínimos,128.24,Turista Corporativo
Lazer,Família com crianças,Parques aquáticos,2021-02-16,2021-02-21,São Paulo - SP,Pós-graduação,CLT,6 a 10 salários mínimos,512.11,Familia de parques aquaticos
Negócios,Sozinho,Hoteis,2021-02-07,2021-02-11,São Paulo - SP,Superior Completo,Assalariado,Mais de 10 salários mínimos,1594.57,Turista fiel premium
Negócios,Sozinho,Hoteis,2021-10-15,2021-10-18,Ribeirão Preto - SP,Ensino Médio,CLT,Até 3 salários mínimos,188.34,Turista Corporativo
Lazer,Família com crianças,Parques aquáticos,2021-10-18,2021-10-22,Ribeirão Preto - SP,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,561.38,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2021-03-27,2021-04-02,São Paulo - SP,Superior Incompleto,CLT,3 a 6 salários mínimos,384.0,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2021-01-24,2021-01-31,São José do Rio Preto - SP,Superior Completo,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1861.46,Familia de parques aquaticos
Visitar familiares,Família com crianças,Parques aquáticos,2021-10-13,2021-10-19,Belo Horizonte - MG,Ensino Médio,CLT,Até 3 salários mínimos,139.17,Familia de parques aquaticos
Negócios,Sozinho,Parques aquáticos,2021-09-06,2021-09-07,São Paulo - SP,Ensino Médio,Servidor Público,Até 3 salários mínimos,198.05,Turista Corporativo
Lazer,Família com crianças,Parques aquáticos,2021-01-10,2021-01-16,São Paulo - SP,Superior Completo,Servidor Público,6 a 10 salários mínimos,467.37,Familia de parques aquaticos
Lazer,Família com crianças,"Restaurantes, parques, saídas à noite",2021-04-04,2021-04-06,Goiânia - GO,Ensino Médio,Aposentado,6 a 10 salários mínimos,791.97,Casal de fim de semana
Lazer,Família com crianças,Parques aquáticos,2021-12-12,2021-12-17,São Paulo - SP,Superior Incompleto,Empresário/Profissional Liberal,6 a 10 salários mínimos,542.15,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2021-01-25,2021-01-30,São José do Rio Preto - SP,Superior Completo,Aposentado,6 a 10 salários mínimos,744.28,Familia de parques aquaticos
Visitar familiares,Casal,Hoteis,2021-01-18,2021-01-21,Curitiba - PR,Pós-graduação,CLT,3 a 6 salários mínimos,401.44,Turista fiel premium
Lazer,Grupo de amigos,Parques aquáticos,2021-11-18,2021-11-23,São Paulo - SP,Pós-graduação,Empresário/Profissional Liberal,Mais de 10 salários mínimos,540.26,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2021-12-25,2022-01-01,Curitiba - PR,Superior Incompleto,Empresário/Profissional Liberal,3 a 6 salários mínimos,279.93,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2021-01-14,2021-01-22,São Paulo - SP,Ensino Médio,CLT,Até 3 salários mínimos,172.84,Turista econômico
Visitar familiares,Família com crianças,Hoteis,2021-12-20,2021-12-23,São Paulo - SP,Ensino Médio,Servidor Público,Até 3 salários mínimos,171.28,Turista fiel premium
Lazer,Sozinho,Parques aquáticos,2021-04-27,2021-05-02,Goiânia - GO,Superior Completo,Estudante,6 a 10 salários mínimos,710.3,Familia de parques aquaticos
Visitar familiares,Casal,Hoteis,2021-12-31,2022-01-02,São Paulo - SP,Pós-graduação,Aposentado,Mais de 10 salários mínimos,990.77,Turista fiel premium
Lazer,Família com crianças,Conhecer pontos turísticos principais,2021-01-15,2021-01-21,São José do Rio Preto - SP,Superior Completo,Assalariado,6 a 10 salários mínimos,696.62,Turista econômico
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2021-12-16,2021-12-24,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,Até 3 salários mínimos,225.65,Turista econômico
Lazer,Família com crianças,Participar de eventos da cidade,2021-11-28,2021-12-03,Goiânia - GO,Ensino Médio,Assalariado,6 a 10 salários mínimos,544.18,Familia de parques aquaticos
Negócios,Casal,"Restaurantes, parques, saídas à noite",2021-05-01,2021-05-04,Campinas - SP,Superior Incompleto,Assalariado,6 a 10 salários mínimos,581.77,Casal de fim de semana
Lazer,Família com crianças,"Restaurantes, parques, saídas à noite",2021-07-11,2021-07-17,Ribeirão Preto - SP,Pós-graduação,Servidor Público,Até 3 salários mínimos,487.84,Familia de parques aquaticos
Lazer,Sozinho,Parques aquáticos,2021-12-29,2022-01-02,Ribeirão Preto - SP,Superior Completo,Assalariado,6 a 10 salários mínimos,730.83,Familia de parques aquaticos
