Motivo da viagem,Acompanhantes por faixa etária,Atrativos visitados,Data de chegada,Data de partida,Cidade e estado de origem,Grau de escolaridade,Ocupação profissional,Renda familiar,Gasto médio diário em Olímpia,Perfil_Latente_Gerador
Lazer,Família com crianças,Parques de Entretenimento,2025-01-30,2025-02-06,São Paulo - SP,Superior Completo,Estudante,6 a 10 salários mínimos,518.67,Familia de parques aquaticos
Negócios,Sozinho,Hoteis,2025-11-25,2025-11-29,São José do Rio Preto - SP,Ensino Médio,CLT,Até 3 salários mínimos,209.92,Turista Corporativo
Visitar familiares,Família com crianças,Restaurantes,2025-12-31,2026-01-06,Goiânia - GO,Ensino Médio,Empresário/Profissional Liberal,6 a 10 salários mínimos,161.86,Turista econômico
Lazer,Casal,Hoteis,2025-09-05,2025-09-12,Goiânia - GO,Ensino Médio,Estudante,Até 3 salários mínimos,179.83,Familia de parques aquaticos
Lazer,Grupo de amigos,Hoteis,2025-08-18,2025-08-22,São Paulo - SP,Superior Incompleto,Aposentado,3 a 6 salários mínimos,298.19,Turista de Evento
Eventos,Casal,Parques de Entretenimento,2025-04-29,2025-04-30,São Paulo - SP,Ensino Médio,CLT,3 a 6 salários mínimos,325.85,Casal de fim de semana
Lazer,Casal,Parques de Entretenimento,2025-02-18,2025-02-19,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,765.45,Casal de fim de semana
Negócios,Sozinho,Hoteis,2025-01-09,2025-01-11,São Paulo - SP,Ensino Médio,CLT,3 a 6 salários mínimos,212.84,Turista Corporativo
Visitar familiares,Sozinho,Hoteis,2025-10-11,2025-10-13,Belo Horizonte - MG,Pós-graduação,Servidor Público,Até 3 salários mínimos,1969.19,Turista fiel premium
Visitar familiares,Família com crianças,Centros de Evento,2025-12-26,2025-12-31,São José do Rio Preto - SP,Superior Incompleto,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1463.65,Turista fiel premium
Visitar familiares,Família com crianças,Parques de Entretenimento,2025-01-26,2025-02-02,São Paulo - SP,Ensino Médio,Servidor Público,Até 3 salários mínimos,147.5,Turista econômico
Visitar familiares,Família com crianças,Pontos Culturais,2025-07-04,2025-07-10,Belo Horizonte - MG,Superior Completo,Empresário/Profissional Liberal,Até 3 salários mínimos,183.13,Turista econômico
Lazer,Família com crianças,Centros de Evento,2025-05-05,2025-05-10,São Paulo - SP,Superior Completo,CLT,6 a 10 salários mínimos,509.33,Familia de parques aquaticos
Lazer,Família com crianças,Restaurantes,2025-01-21,2025-01-28,Curitiba - PR,Superior Completo,Servidor Público,3 a 6 salários mínimos,518.44,Familia de parques aquaticos
Visitar familiares,Sozinho,Pontos Culturais,2025-12-21,2025-12-28,São Paulo - SP,Ensino Médio,Aposentado,Até 3 salários mínimos,190.48,Turista econômico
Eventos,Sozinho,Pontos Culturais,2025-08-21,2025-08-27,São José do Rio Preto - SP,Superior Incompleto,Estudante,3 a 6 salários mínimos,328.59,Turista de Evento
Lazer,Casal,Pontos Turisticos,2025-04-18,2025-04-25,Goiânia - GO,Superior Completo,Assalariado,Até 3 salários mínimos,740.95,Familia de parques aquaticos
Lazer,Família com crianças,Hoteis,2025-12-03,2025-12-10,Curitiba - PR,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,1375.08,Familia de parques aquaticos
Lazer,Família com crianças,Centros de Evento,2025-07-03,2025-07-07,São Paulo - SP,Superior Completo,Assalariado,6 a 10 salários mínimos,680.16,Familia de parques aquaticos
Negócios,Sozinho,Pontos Turisticos,2025-05-13,2025-05-15,Campinas - SP,Ensino Médio,Aposentado,Até 3 salários mínimos,177.82,Turista Corporativo
Lazer,Família com crianças,Parques de Entretenimento,2025-09-05,2025-09-09,Goiânia - GO,Superior Completo,Servidor Público,Até 3 salários mínimos,772.19,Familia de parques aquaticos
Lazer,Família com crianças,Pontos Culturais,2025-07-23,2025-07-30,Belo Horizonte - MG,Ensino Médio,Assalariado,6 a 10 salários mínimos,555.09,Familia de parques aquaticos
Lazer,Grupo de amigos,Pontos Turisticos,2025-07-11,2025-07-18,Ribeirão Preto - SP,Superior Incompleto,CLT,Mais de 10 salários mínimos,1078.23,Familia de parques aquaticos
Lazer,Casal,Parques Aquáticos,2025-11-14,2025-11-17,Belo Horizonte - MG,Ensino Médio,CLT,Até 3 salários mínimos,733.06,Casal de fim de semana
Lazer,Família com crianças,Hoteis,2025-12-11,2025-12-18,Ribeirão Preto - SP,Superior Completo,Assalariado,6 a 10 salários mínimos,655.45,Familia de parques aquaticos
Negócios,Sozinho,Parques Aquáticos,2025-06-06,2025-06-07,São Paulo - SP,Ensino Médio,Aposentado,Até 3 salários mínimos,204.02,Turista Corporativo
Lazer,Família com crianças,Centros de Evento,2025-03-30,2025-04-04,São Paulo - SP,Superior Completo,Servidor Público,6 a 10 salários mínimos,499.1,Familia de parques aquaticos
Eventos,Casal,Parques Aquáticos,2025-08-21,2025-08-28,São Paulo - SP,Ensino Médio,CLT,3 a 6 salários mínimos,417.98,Turista de Evento
Lazer,Família com crianças,Parques de Entretenimento,2025-12-25,2026-01-01,Belo Horizonte - MG,Superior Completo,Servidor Público,3 a 6 salários mínimos,489.62,Familia de parques aquaticos
Lazer,Família com crianças,Pontos Culturais,2025-01-24,2025-01-29,Belo Horizonte - MG,Superior Completo,Aposentado,6 a 10 salários mínimos,799.76,Familia de parques aquaticos
Visitar familiares,Família com crianças,Pontos Culturais,2025-07-28,2025-08-06,São Paulo - SP,Ensino Médio,Servidor Público,Até 3 salários mínimos,120.89,Turista econômico
Lazer,Família com crianças,Centros de Evento,2025-07-31,2025-08-04,São Paulo - SP,Ensino Médio,Assalariado,6 a 10 salários mínimos,712.53,Familia de parques aquaticos
Visitar familiares,Família com crianças,Hoteis,2025-12-22,2025-12-29,Campinas - SP,Superior Completo,Assalariado,6 a 10 salários mínimos,652.1,Familia de parques aquaticos
Visitar familiares,Família com crianças,Pontos Turisticos,2025-12-15,2025-12-24,Goiânia - GO,Superior Incompleto,Aposentado,3 a 6 salários mínimos,100.37,Turista econômico
Visitar familiares,Sozinho,Hoteis,2025-12-30,2026-01-04,São José do Rio Preto - SP,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,1794.01,Turista fiel premium
Lazer,Casal,Restaurantes,2025-07-04,2025-07-09,Ribeirão Preto - SP,Superior Incompleto,Empresário/Profissional Liberal,Mais de 10 salários mínimos,450.24,Familia de parques aquaticos
Visitar familiares,Grupo de amigos,Hoteis,2025-10-12,2025-10-15,Campinas - SP,Superior Completo,Empresário/Profissional Liberal,3 a 6 salários mínimos,193.84,Turista fiel premium
Lazer,Sozinho,Pontos Culturais,2025-01-06,2025-01-07,São Paulo - SP,Ensino Médio,Empresário/Profissional Liberal,Mais de 10 salários mínimos,222.57,Turista Corporativo
Lazer,Família com crianças,Parques Aquáticos,2025-03-12,2025-03-19,São Paulo - SP,Pós-graduação,Estudante,3 a 6 salários mínimos,713.61,Familia de parques aquaticos
Visitar familiares,Casal,Hoteis,2025-12-26,2025-12-31,São José do Rio Preto - SP,Pós-graduação,Aposentado,3 a 6 salários mínimos,904.03,Turista fiel premium
Lazer,Família com crianças,Parques de Entretenimento,2025-01-20,2025-01-26,São Paulo - SP,Superior Completo,Estudante,6 a 10 salários mínimos,691.67,Familia de parques aquaticos
Visitar familiares,Família com crianças,Hoteis,2025-12-30,2026-01-04,Belo Horizonte - MG,Ensino Médio,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1089.3,Turista fiel premium
Lazer,Família com crianças,Pontos Turisticos,2025-07-06,2025-07-13,São Paulo - SP,Ensino Médio,Empresário/Profissional Liberal,Até 3 salários mínimos,1724.44,Familia de parques aquaticos
Eventos,Família com crianças,Pontos Culturais,2025-12-14,2025-12-23,São Paulo - SP,Ensino Médio,Estudante,Até 3 salários mínimos,180.48,Turista econômico
Saúde/Bem-estar,Família com crianças,Pontos Culturais,2025-12-21,2025-12-27,São Paulo - SP,Ensino Médio,Estudante,Mais de 10 salários mínimos,165.62,Turista econômico
Lazer,Casal,Hoteis,2025-01-01,2025-01-06,Goiânia - GO,Superior Completo,Servidor Público,Mais de 10 salários mínimos,507.34,Familia de parques aquaticos
Lazer,Família com crianças,Parques de Entretenimento,2025-01-16,2025-01-22,São José do Rio Preto - SP,Superior Completo,Empresário/Profissional Liberal,Até 3 salários mínimos,545.19,Familia de parques aquaticos
Lazer,Casal,Centros de Evento,2025-01-25,2025-01-29,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,3 a 6 salários mínimos,685.94,Familia de parques aquaticos
Lazer,Família com crianças,Parques de Entretenimento,2025-01-19,2025-01-26,Belo Horizonte - MG,Superior Completo,Servidor Público,Mais de 10 salários mínimos,536.89,Familia de parques aquaticos
Lazer,Casal,Parques de Entretenimento,2025-06-05,2025-06-09,São Paulo - SP,Superior Completo,Aposentado,6 a 10 salários mínimos,753.11,Familia de parques aquaticos
Lazer,Casal,Parques de Entretenimento,2025-09-08,2025-09-10,Curitiba - PR,Superior Incompleto,Empresário/Profissional Liberal,6 a 10 salários mínimos,641.3,Casal de fim de semana
Lazer,Sozinho,Centros de Evento,2025-01-01,2025-01-08,São Paulo - SP,Superior Completo,Aposentado,3 a 6 salários mínimos,704.53,Familia de parques aquaticos
Saúde/Bem-estar,Casal,Parques de Entretenimento,2025-08-21,2025-08-27,Ribeirão Preto - SP,Superior Incompleto,Aposentado,3 a 6 salários mínimos,399.58,Turista de Evento
Lazer,Casal,Centros de Evento,2025-05-01,2025-05-05,São Paulo - SP,Superior Completo,CLT,6 a 10 salários mínimos,707.37,Casal de fim de semana
Lazer,Família com crianças,Restaurantes,2025-01-04,2025-01-10,São Paulo - SP,Superior Incompleto,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1049.16,Familia de parques aquaticos
Negócios,Sozinho,Parques de Entretenimento,2025-02-17,2025-02-19,Belo Horizonte - MG,Superior Completo,CLT,Até 3 salários mínimos,1275.49,Turista Corporativo
Lazer,Casal,Pontos Culturais,2025-09-06,2025-09-07,Belo Horizonte - MG,Ensino Médio,Empresário/Profissional Liberal,Mais de 10 salários mínimos,224.56,Casal de fim de semana
Visitar familiares,Família com crianças,Hoteis,2025-06-02,2025-06-05,Belo Horizonte - MG,Pós-graduação,Servidor Público,3 a 6 salários mínimos,1332.12,Turista fiel premium
Eventos,Casal,Centros de Evento,2025-07-16,2025-07-20,São Paulo - SP,Pós-graduação,Aposentado,6 a 10 salários mínimos,599.33,Familia de parques aquaticos
Lazer,Família com crianças,Pontos Culturais,2025-01-18,2025-01-27,Belo Horizonte - MG,Ensino Médio,Estudante,Até 3 salários mínimos,141.97,Turista econômico
Saúde/Bem-estar,Família com crianças,Restaurantes,2025-07-16,2025-07-23,São Paulo - SP,Superior Completo,Estudante,6 a 10 salários mínimos,647.98,Familia de parques aquaticos
Negócios,Família com crianças,Restaurantes,2025-09-29,2025-10-05,Ribeirão Preto - SP,Ensino Médio,Empresário/Profissional Liberal,Mais de 10 salários mínimos,799.86,Familia de parques aquaticos
Negócios,Casal,Centros de Evento,2025-12-26,2026-01-04,São José do Rio Preto - SP,Ensino Médio,Assalariado,6 a 10 salários mínimos,225.88,Turista econômico
Negócios,Casal,Hoteis,2025-10-16,2025-10-18,Campinas - SP,Pós-graduação,Empresário/Profissional Liberal,Mais de 10 salários mínimos,128.24,Turista Corporativo
Lazer,Família com crianças,Parques de Entretenimento,2025-02-16,2025-02-21,São Paulo - SP,Pós-graduação,CLT,6 a 10 salários mínimos,512.11,Familia de parques aquaticos
Negócios,Sozinho,Hoteis,2025-02-07,2025-02-11,São Paulo - SP,Superior Completo,Assalariado,Mais de 10 salários mínimos,1594.57,Turista fiel premium
Negócios,Sozinho,Hoteis,2025-10-15,2025-10-18,Ribeirão Preto - SP,Ensino Médio,CLT,Até 3 salários mínimos,188.34,Turista Corporativo
Lazer,Família com crianças,Hoteis,2025-10-18,2025-10-22,Ribeirão Preto - SP,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,561.38,Familia de parques aquaticos
Visitar familiares,Família com crianças,Pontos Culturais,2025-03-27,2025-04-02,São Paulo - SP,Superior Incompleto,CLT,3 a 6 salários mínimos,384.0,Turista econômico
Lazer,Família com crianças,Restaurantes,2025-01-24,2025-01-31,São José do Rio Preto - SP,Superior Completo,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1861.46,Familia de parques aquaticos
Visitar familiares,Família com crianças,Hoteis,2025-10-13,2025-10-19,Belo Horizonte - MG,Ensino Médio,CLT,Até 3 salários mínimos,139.17,Familia de parques aquaticos
Negócios,Sozinho,Parques Aquáticos,2025-09-05,2025-09-06,São Paulo - SP,Ensino Médio,Servidor Público,Até 3 salários mínimos,198.05,Turista Corporativo
Lazer,Família com crianças,Pontos Turisticos,2025-01-10,2025-01-16,São Paulo - SP,Superior Completo,Servidor Público,6 a 10 salários mínimos,467.37,Familia de parques aquaticos
Lazer,Família com crianças,Pontos Culturais,2025-04-04,2025-04-06,Goiânia - GO,Ensino Médio,Aposentado,6 a 10 salários mínimos,791.97,Casal de fim de semana
Lazer,Família com crianças,Pontos Culturais,2025-12-12,2025-12-17,São Paulo - SP,Superior Incompleto,Empresário/Profissional Liberal,6 a 10 salários mínimos,542.15,Familia de parques aquaticos
Lazer,Família com crianças,Hoteis,2025-01-25,2025-01-30,São José do Rio Preto - SP,Superior Completo,Aposentado,6 a 10 salários mínimos,744.28,Familia de parques aquaticos
Visitar familiares,Casal,Hoteis,2025-01-18,2025-01-21,Curitiba - PR,Pós-graduação,CLT,3 a 6 salários mínimos,401.44,Turista fiel premium
Lazer,Grupo de amigos,Pontos Culturais,2025-11-18,2025-11-23,São Paulo - SP,Pós-graduação,Empresário/Profissional Liberal,Mais de 10 salários mínimos,540.26,Familia de parques aquaticos
Lazer,Família com crianças,Pontos Culturais,2025-12-25,2026-01-01,Curitiba - PR,Superior Incompleto,Empresário/Profissional Liberal,3 a 6 salários mínimos,279.93,Familia de parques aquaticos
Visitar familiares,Família com crianças,Pontos Culturais,2025-01-14,2025-01-22,São Paulo - SP,Ensino Médio,CLT,Até 3 salários mínimos,172.84,Turista econômico
Visitar familiares,Família com crianças,Hoteis,2025-12-20,2025-12-23,São Paulo - SP,Ensino Médio,Servidor Público,Até 3 salários mínimos,171.28,Turista fiel premium
Lazer,Sozinho,Hoteis,2025-04-27,2025-05-02,Goiânia - GO,Superior Completo,Estudante,6 a 10 salários mínimos,710.3,Familia de parques aquaticos
Visitar familiares,Casal,Hoteis,2025-12-31,2026-01-02,São Paulo - SP,Pós-graduação,Aposentado,Mais de 10 salários mínimos,990.77,Turista fiel premium
Lazer,Família com crianças,Pontos Turisticos,2025-01-15,2025-01-21,São José do Rio Preto - SP,Superior Completo,Assalariado,6 a 10 salários mínimos,696.62,Turista econômico
Visitar familiares,Família com crianças,Pontos Culturais,2025-12-16,2025-12-24,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,Até 3 salários mínimos,225.65,Turista econômico
Lazer,Família com crianças,Centros de Evento,2025-11-28,2025-12-03,Goiânia - GO,Ensino Médio,Assalariado,6 a 10 salários mínimos,544.18,Familia de parques aquaticos
Negócios,Casal,Pontos Culturais,2025-05-01,2025-05-04,Campinas - SP,Superior Incompleto,Assalariado,6 a 10 salários mínimos,581.77,Casal de fim de semana
Lazer,Família com crianças,Restaurantes,2025-07-11,2025-07-17,Ribeirão Preto - SP,Pós-graduação,Servidor Público,Até 3 salários mínimos,487.84,Familia de parques aquaticos
Lazer,Sozinho,Parques Aquáticos,2025-12-29,2026-01-02,Ribeirão Preto - SP,Superior Completo,Assalariado,6 a 10 salários mínimos,730.83,Familia de parques aquaticos
Lazer,Casal,Pontos Turisticos,2025-11-14,2025-11-17,Curitiba - PR,Superior Completo,Assalariado,6 a 10 salários mínimos,527.83,Casal de fim de semana
Lazer,Família com crianças,Hoteis,2025-01-16,2025-01-21,Curitiba - PR,Pós-graduação,Servidor Público,6 a 10 salários mínimos,703.82,Familia de parques aquaticos
Negócios,Sozinho,Hoteis,2025-07-10,2025-07-13,Ribeirão Preto - SP,Ensino Médio,Estudante,Até 3 salários mínimos,169.56,Turista Corporativo
Visitar familiares,Sozinho,Pontos Culturais,2025-07-15,2025-07-23,São Paulo - SP,Pós-graduação,Estudante,Até 3 salários mínimos,230.63,Turista econômico
Saúde/Bem-estar,Família com crianças,Pontos Turisticos,2025-11-20,2025-11-27,Goiânia - GO,Ensino Médio,Estudante,Até 3 salários mínimos,108.7,Turista econômico
Visitar familiares,Família com crianças,Parques de Entretenimento,2025-07-13,2025-07-22,São Paulo - SP,Superior Incompleto,Empresário/Profissional Liberal,Até 3 salários mínimos,1259.98,Turista econômico
Visitar familiares,Família com crianças,Restaurantes,2025-12-08,2025-12-16,São Paulo - SP,Ensino Médio,Empresário/Profissional Liberal,Até 3 salários mínimos,115.41,Turista econômico
Lazer,Família com crianças,Hoteis,2025-12-05,2025-12-11,Curitiba - PR,Superior Incompleto,Servidor Público,Mais de 10 salários mínimos,1388.21,Familia de parques aquaticos
Lazer,Grupo de amigos,Parques de Entretenimento,2025-10-31,2025-11-03,Goiânia - GO,Superior Completo,Estudante,6 a 10 salários mínimos,727.24,Casal de fim de semana
Saúde/Bem-estar,Casal,Pontos Culturais,2025-11-16,2025-11-20,Ribeirão Preto - SP,Superior Incompleto,Assalariado,6 a 10 salários mínimos,641.55,Casal de fim de semana
Lazer,Casal,Parques Aquáticos,2025-11-16,2025-11-17,Campinas - SP,Superior Completo,Estudante,6 a 10 salários mínimos,666.19,Casal de fim de semana
Lazer,Família com crianças,Parques de Entretenimento,2025-01-02,2025-01-09,São Paulo - SP,Superior Incompleto,Empresário/Profissional Liberal,6 a 10 salários mínimos,690.87,Familia de parques aquaticos
Visitar familiares,Família com crianças,Parques Aquáticos,2025-07-24,2025-07-30,São Paulo - SP,Pós-graduação,Empresário/Profissional Liberal,6 a 10 salários mínimos,675.52,Turista econômico
